user_id,route_id,distance_km_user,elevation_meters_user,surface_type_user,average_pace_min_per_km,rating,start_date,distance_km_route,elevation_meters_route,surface_type_route,difficulty_score,grade_percent,grade_flat,grade_rolling,grade_hilly,grade_steep,is_likely_loop,is_likely_out_back,traffic_stress,geo_cluster,hour_of_day,is_morning,is_afternoon,is_evening,is_night,day_of_week,is_weekend,is_weekday
gregoryramirez,R052,7.86,294,Mixed,4.86,1,2025-05-10 22:13:06.163010,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,22,0,0,0,1,5,1,0
brenda53,R049,1.0,124,Road,5.69,1,2025-05-10 23:31:57.937433,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,23,0,0,0,1,5,1,0
morgan42,R024,10.76,50,Trail,5.41,2,2025-05-11 00:56:21.335071,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,0,0,0,0,1,6,1,0
donaldlee,R012,13.62,121,Road,5.11,3,2025-05-11 02:22:33.962810,13.62,121,Road,3.94,0.8883994126278352,1,0,0,0,1,0,0.02051983584131327,2,2,0,0,0,1,6,1,0
mcdanielstephanie,R020,15.14,113,Road,3.92,4,2025-05-11 06:22:47.328580,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,6,1,0,0,0,6,1,0
hermandavid,R012,13.62,121,Road,4.49,5,2025-05-11 06:41:56.275091,13.62,121,Road,3.94,0.8883994126278352,1,0,0,0,1,0,0.02051983584131327,2,6,1,0,0,0,6,1,0
pvargas,R014,29.98,72,Trail,3.49,1,2025-05-11 10:20:49.197554,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,10,1,0,0,0,6,1,0
treynolds,R070,11.34,109,Trail,4.42,4,2025-05-11 16:31:25.814216,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,16,0,1,0,0,6,1,0
pleon,R034,15.13,0,Road,4.02,1,2025-05-12 01:13:10.167103,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,1,0,0,0,1,0,0,1
jorge98,R064,17.69,231,Road,4.33,5,2025-05-12 03:00:38.095391,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,3,0,0,0,1,0,0,1
donaldlee,R070,11.34,109,Trail,4.4,1,2025-05-12 06:14:46.393943,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,6,1,0,0,0,0,0,1
vthompson,R033,16.5,93,Trail,4.09,2,2025-05-12 08:32:52.800423,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,8,1,0,0,0,0,0,1
nmay,R085,7.16,126,Mixed,4.05,1,2025-05-12 09:46:58.685410,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,9,1,0,0,0,0,0,1
tamarabaker,R067,12.97,93,Trail,4.33,1,2025-05-12 11:48:47.630896,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,11,1,0,0,0,0,0,1
tamarabaker,R086,11.81,168,Road,3.58,1,2025-05-13 04:30:04.745824,11.81,168,Road,4.04,1.4225232853501923,1,0,0,0,1,0,0.0234192037470726,3,4,0,0,0,1,1,0,1
tina57,R040,8.04,97,Mixed,3.57,4,2025-05-13 06:41:53.047291,8.04,97,Mixed,2.58,1.2064676616900418,1,0,0,0,1,0,0.033185840707964605,1,6,1,0,0,0,1,0,1
danalopez,R045,5.3,84,Trail,4.11,4,2025-05-13 07:22:23.282959,5.3,84,Trail,1.9,1.584905660374368,1,0,0,0,0,1,0.047619047619047616,0,7,1,0,0,0,1,0,1
scott22,R039,1.0,47,Road,4.05,1,2025-05-13 10:25:06.611504,1.0,47,Road,-0.09,4.699999999953,0,1,0,0,0,1,0.15,0,10,1,0,0,0,1,0,1
vthompson,R024,10.76,50,Trail,4.32,4,2025-05-13 11:03:20.843650,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,11,1,0,0,0,1,0,1
mark36,R052,7.86,294,Mixed,5.19,4,2025-05-13 13:21:33.317446,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,13,0,1,0,0,1,0,1
chernandez,R095,15.12,182,Road,4.38,1,2025-05-13 22:35:59.214756,15.12,182,Road,4.84,1.2037037037029075,1,0,0,0,1,0,0.01861042183622829,4,22,0,0,0,1,1,0,1
margaretsmith,R022,15.08,98,Road,4.79,5,2025-05-14 02:01:09.623165,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,2,0,0,0,1,2,0,1
debrasimmons,R042,13.7,139,Road,4.64,3,2025-05-14 02:30:20.547642,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,2,0,0,0,1,2,0,1
jorge98,R052,7.86,294,Mixed,5.43,1,2025-05-14 03:21:03.769221,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,3,0,0,0,1,2,0,1
ellen57,R094,11.45,17,Trail,4.6,4,2025-05-14 03:48:47.007780,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,3,0,0,0,1,2,0,1
william19,R020,15.14,113,Road,5.72,1,2025-05-14 03:53:41.282066,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,3,0,0,0,1,2,0,1
brittany25,R064,17.69,231,Road,4.65,4,2025-05-14 05:44:35.484247,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,5,1,0,0,0,2,0,1
brittany42,R013,6.28,220,Road,5.23,5,2025-05-14 10:54:24.511809,6.28,220,Road,3.45,3.503184713370218,0,1,0,0,0,1,0.0412087912087912,2,10,1,0,0,0,2,0,1
john09,R034,15.13,0,Road,4.39,3,2025-05-15 00:13:58.209108,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,0,0,0,0,1,3,0,1
michael74,R091,9.73,23,Mixed,3.97,2,2025-05-15 00:37:32.066056,9.73,23,Mixed,2.18,0.236382322713015,1,0,0,0,1,0,0.027958993476234855,0,0,0,0,0,1,3,0,1
ywolf,R052,7.86,294,Mixed,4.75,1,2025-05-15 02:18:45.183964,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,2,0,0,0,1,3,0,1
hermandavid,R059,11.53,18,Trail,4.18,3,2025-05-15 02:50:46.525572,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,2,0,0,0,1,3,0,1
jmendoza,R080,16.29,44,Road,4.3,2,2025-05-15 05:21:26.143251,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,5,1,0,0,0,3,0,1
hermandavid,R043,5.11,182,Road,4.58,1,2025-05-15 05:43:21.251712,5.11,182,Road,2.84,3.561643835609468,0,1,0,0,0,1,0.049099836333878884,1,5,1,0,0,0,3,0,1
debrasimmons,R071,1.0,79,Trail,5.29,1,2025-05-15 06:02:00.213755,1.0,79,Trail,0.7,7.8999999999209995,0,0,1,0,0,1,0.15,0,6,1,0,0,0,3,0,1
mark36,R020,15.14,113,Road,4.87,1,2025-05-15 06:20:50.130915,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,6,1,0,0,0,3,0,1
rodriguezallison,R066,13.16,141,Road,4.18,3,2025-05-15 10:09:22.530269,13.16,141,Road,4.05,1.0714285714277572,1,0,0,0,1,0,0.0211864406779661,2,10,1,0,0,0,3,0,1
danalopez,R097,14.16,0,Trail,4.6,1,2025-05-15 20:57:40.154448,14.16,0,Trail,2.74,0.0,1,0,0,0,1,0,0.019788918205804747,0,20,0,0,1,0,3,0,1
brittany25,R088,14.69,97,Track,4.05,2,2025-05-15 21:18:28.405622,14.69,97,Track,3.91,0.6603131381887948,1,0,0,0,1,0,0.019120458891013385,2,21,0,0,1,0,3,0,1
jmendoza,R099,14.17,0,Road,4.63,3,2025-05-16 07:41:30.956228,14.17,0,Road,2.29,0.0,1,0,0,0,1,0,0.019775873434410018,0,7,1,0,0,0,4,0,1
jorge98,R009,11.05,87,Trail,3.81,1,2025-05-16 15:18:58.435571,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,15,0,1,0,0,4,0,1
ewhitehead,R074,11.06,224,Road,4.81,4,2025-05-16 20:19:59.801872,11.06,224,Road,4.45,2.0253164556943712,0,1,0,0,1,0,0.02487562189054726,3,20,0,0,1,0,4,0,1
margaretsmith,R051,17.09,156,Road,4.77,3,2025-05-17 01:15:37.755158,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,1,0,0,0,1,5,1,0
davisheather,R076,17.92,15,Trail,4.2,5,2025-05-17 13:31:31.003995,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,13,0,1,0,0,5,1,0
brittany25,R083,18.99,0,Road,4.33,5,2025-05-17 15:43:08.052564,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,15,0,1,0,0,5,1,0
gregoryramirez,R087,24.2,158,Road,5.4,1,2025-05-17 23:30:30.010528,24.2,158,Road,6.42,0.6528925619832012,1,0,0,0,1,0,0.011904761904761904,5,23,0,0,0,1,5,1,0
beth11,R051,17.09,156,Road,3.82,4,2025-05-18 00:40:47.691351,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,0,0,0,0,1,6,1,0
adamseric,R036,11.21,161,Road,4.33,1,2025-05-18 04:14:50.816492,11.21,161,Road,3.85,1.4362176627997891,1,0,0,0,1,0,0.02457002457002457,2,4,0,0,0,1,6,1,0
zunigaheidi,R099,14.17,0,Road,4.46,3,2025-05-18 09:06:57.043176,14.17,0,Road,2.29,0.0,1,0,0,0,1,0,0.019775873434410018,0,9,1,0,0,0,6,1,0
vthompson,R050,19.19,44,Road,3.69,1,2025-05-18 10:51:49.511284,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,10,1,0,0,0,6,1,0
nmay,R003,13.8,216,Road,4.42,3,2025-05-18 11:58:47.047863,13.8,216,Road,4.92,1.5652173913032135,1,0,0,0,1,0,0.020270270270270268,4,11,1,0,0,0,6,1,0
debrasimmons,R048,1.36,14,Trail,5.6,1,2025-05-18 14:37:09.279641,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,14,0,1,0,0,6,1,0
michael74,R073,10.2,66,Road,4.17,2,2025-05-18 15:54:29.248068,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,15,0,1,0,0,6,1,0
pamelacollins,R082,11.49,0,Trail,3.91,3,2025-05-18 20:22:50.983641,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,20,0,0,1,0,6,1,0
nathan74,R036,11.21,161,Road,4.91,1,2025-05-18 21:34:01.292498,11.21,161,Road,3.85,1.4362176627997891,1,0,0,0,1,0,0.02457002457002457,2,21,0,0,1,0,6,1,0
taylordavid,R038,6.88,111,Road,4.7,1,2025-05-19 16:23:16.644286,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,16,0,1,0,0,0,0,1
brittany25,R048,1.36,14,Trail,4.38,1,2025-05-19 17:16:38.141423,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,17,0,0,1,0,0,0,1
vthompson,R021,17.3,62,Road,5.2,1,2025-05-19 18:11:18.501953,17.3,62,Road,4.08,0.35838150288996623,1,0,0,0,1,0,0.016393442622950817,1,18,0,0,1,0,0,0,1
tina57,R090,7.37,116,Trail,4.87,5,2025-05-19 18:47:13.482522,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,18,0,0,1,0,0,0,1
alison99,R092,18.44,148,Road,4.87,1,2025-05-19 19:48:20.142160,18.44,148,Road,5.16,0.8026030368759205,1,0,0,0,1,0,0.015432098765432096,4,19,0,0,1,0,0,0,1
nathan74,R038,6.88,111,Road,5.24,1,2025-05-19 21:14:14.331175,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,21,0,0,1,0,0,0,1
jenniferlarsen,R011,8.76,171,Road,4.69,1,2025-05-20 10:41:31.992084,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,10,1,0,0,0,1,0,1
donaldlee,R031,10.04,204,Road,5.52,1,2025-05-20 12:44:40.434406,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,12,0,1,0,0,1,0,1
danalopez,R031,10.04,204,Road,4.6,2,2025-05-20 13:35:18.648279,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,13,0,1,0,0,1,0,1
ewhitehead,R041,6.93,142,Road,5.13,1,2025-05-20 17:05:18.395788,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,17,0,0,1,0,1,0,1
jenniferlarsen,R046,5.37,206,Road,4.88,1,2025-05-20 19:25:40.237299,5.37,206,Road,3.13,3.8361266294155754,0,1,0,0,0,1,0.04709576138147566,1,19,0,0,1,0,1,0,1
brittany42,R080,16.29,44,Road,3.92,1,2025-05-21 01:09:31.895402,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,1,0,0,0,1,2,0,1
taylordavid,R023,1.0,113,Trail,5.13,1,2025-05-21 04:45:44.775842,1.0,113,Trail,1.24,11.299999999887,0,0,0,1,0,1,0.15,0,4,0,0,0,1,2,0,1
smithderek,R029,10.6,0,Road,4.73,2,2025-05-21 09:38:44.802932,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,9,1,0,0,0,2,0,1
margaretsmith,R073,10.2,66,Road,5.09,1,2025-05-21 13:43:24.529811,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,13,0,1,0,0,2,0,1
pamelacollins,R007,15.62,82,Road,4.45,1,2025-05-21 20:41:39.214070,15.62,82,Road,3.94,0.524967989756386,1,0,0,0,1,0,0.01805054151624549,1,20,0,0,1,0,2,0,1
smithderek,R094,11.45,17,Trail,4.93,1,2025-05-22 02:05:12.111867,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,2,0,0,0,1,3,0,1
jorge98,R031,10.04,204,Road,4.5,1,2025-05-22 10:10:02.169771,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,10,1,0,0,0,3,0,1
velezjames,R083,18.99,0,Road,4.62,1,2025-05-22 14:37:33.079626,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,14,0,1,0,0,3,0,1
velezjames,R055,16.18,67,Trail,4.7,1,2025-05-22 16:41:10.860191,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,16,0,1,0,0,3,0,1
zunigaheidi,R083,18.99,0,Road,4.83,1,2025-05-22 23:28:25.162266,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,23,0,0,0,1,3,0,1
evelyn74,R069,8.51,58,Road,4.83,3,2025-05-22 23:30:18.679137,8.51,58,Road,2.28,0.6815511163329241,1,0,0,0,1,0,0.031545741324921134,0,23,0,0,0,1,3,0,1
pleon,R035,11.65,67,Road,5.02,1,2025-05-23 04:03:58.188290,11.65,67,Road,3.0,0.5751072961368454,1,0,0,0,1,0,0.023715415019762844,1,4,0,0,0,1,4,0,1
tamarabaker,R100,7.02,0,Trail,4.61,1,2025-05-23 09:22:36.123640,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,9,1,0,0,0,4,0,1
john09,R037,3.91,192,Mixed,4.31,1,2025-05-23 12:45:42.842183,3.91,192,Mixed,2.7,4.910485933491278,0,1,0,0,0,1,0.06109979633401221,1,12,0,1,0,0,4,0,1
danalopez,R096,17.2,62,Mixed,4.63,1,2025-05-23 22:04:23.899912,17.2,62,Mixed,4.06,0.3604651162788602,1,0,0,0,1,0,0.016483516483516484,1,22,0,0,0,1,4,0,1
pamelacollins,R065,11.51,120,Trail,4.12,3,2025-05-24 01:02:26.176801,11.51,120,Trail,3.51,1.0425716768018745,1,0,0,0,1,0,0.023980815347721823,2,1,0,0,0,1,5,1,0
tina57,R046,5.37,206,Road,4.63,4,2025-05-24 05:29:13.724550,5.37,206,Road,3.13,3.8361266294155754,0,1,0,0,0,1,0.04709576138147566,1,5,1,0,0,0,5,1,0
mark36,R003,13.8,216,Road,6.13,1,2025-05-24 12:03:38.749406,13.8,216,Road,4.92,1.5652173913032135,1,0,0,0,1,0,0.020270270270270268,4,12,0,1,0,0,5,1,0
donaldlee,R048,1.36,14,Trail,4.75,1,2025-05-24 13:36:53.737922,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,13,0,1,0,0,5,1,0
shermananne,R019,8.45,124,Road,4.36,1,2025-05-24 16:15:13.437966,8.45,124,Road,2.93,1.4674556213000383,1,0,0,0,1,0,0.031746031746031744,1,16,0,1,0,0,5,1,0
debrasimmons,R038,6.88,111,Road,3.99,1,2025-05-24 16:36:28.370384,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,16,0,1,0,0,5,1,0
nmay,R082,11.49,0,Trail,4.76,1,2025-05-24 20:26:46.887974,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,20,0,0,1,0,5,1,0
nmay,R066,13.16,141,Road,3.75,3,2025-05-24 23:36:41.907256,13.16,141,Road,4.05,1.0714285714277572,1,0,0,0,1,0,0.0211864406779661,2,23,0,0,0,1,5,1,0
zunigaheidi,R077,8.23,0,Trail,4.24,2,2025-05-25 00:48:30.452618,8.23,0,Trail,1.36,0.0,1,0,0,0,1,0,0.032502708559046585,0,0,0,0,0,1,6,1,0
shermananne,R029,10.6,0,Road,3.89,1,2025-05-25 01:39:39.216039,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,1,0,0,0,1,6,1,0
morgan42,R096,17.2,62,Mixed,4.45,1,2025-05-25 07:10:01.572436,17.2,62,Mixed,4.06,0.3604651162788602,1,0,0,0,1,0,0.016483516483516484,1,7,1,0,0,0,6,1,0
jmendoza,R068,16.71,0,Road,5.14,1,2025-05-25 09:29:34.515019,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,9,1,0,0,0,6,1,0
john09,R052,7.86,294,Mixed,4.87,1,2025-05-25 10:50:26.905085,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,10,1,0,0,0,6,1,0
pamelacollins,R075,9.4,145,Road,4.46,5,2025-05-25 12:47:17.234160,9.4,145,Road,3.33,1.5425531914877206,1,0,0,0,1,0,0.02884615384615384,2,12,0,1,0,0,6,1,0
hermandavid,R090,7.37,116,Trail,4.43,1,2025-05-25 21:08:21.422808,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,21,0,0,1,0,6,1,0
tina57,R087,24.2,158,Road,4.43,1,2025-05-25 22:05:46.006717,24.2,158,Road,6.42,0.6528925619832012,1,0,0,0,1,0,0.011904761904761904,5,22,0,0,0,1,6,1,0
scott22,R001,12.94,229,Road,5.09,1,2025-05-25 23:15:22.289299,12.94,229,Road,4.87,1.769706336938354,1,0,0,0,1,0,0.02152080344332855,4,23,0,0,0,1,6,1,0
pedro57,R046,5.37,206,Road,5.69,4,2025-05-26 03:17:21.798788,5.37,206,Road,3.13,3.8361266294155754,0,1,0,0,0,1,0.04709576138147566,1,3,0,0,0,1,0,0,1
morgan42,R078,12.57,66,Road,4.85,1,2025-05-26 09:46:16.028154,12.57,66,Road,3.18,0.525059665870704,1,0,0,0,1,0,0.02210759027266028,1,9,1,0,0,0,0,0,1
pedro57,R014,29.98,72,Trail,4.75,1,2025-05-26 16:52:07.624623,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,16,0,1,0,0,0,0,1
chernandez,R078,12.57,66,Road,3.81,3,2025-05-26 19:23:04.607953,12.57,66,Road,3.18,0.525059665870704,1,0,0,0,1,0,0.02210759027266028,1,19,0,0,1,0,0,0,1
pleon,R065,11.51,120,Trail,5.51,1,2025-05-27 04:31:36.920330,11.51,120,Trail,3.51,1.0425716768018745,1,0,0,0,1,0,0.023980815347721823,2,4,0,0,0,1,1,0,1
jmendoza,R057,17.76,205,Road,5.33,1,2025-05-27 11:32:44.276076,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,11,1,0,0,0,1,0,1
michael74,R100,7.02,0,Trail,5.28,1,2025-05-27 16:48:02.629269,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,16,0,1,0,0,1,0,1
ewhitehead,R019,8.45,124,Road,5.14,2,2025-05-27 22:55:01.064924,8.45,124,Road,2.93,1.4674556213000383,1,0,0,0,1,0,0.031746031746031744,1,22,0,0,0,1,1,0,1
jenkinsdanielle,R047,11.92,133,Trail,4.94,2,2025-05-28 04:46:03.563302,11.92,133,Trail,3.71,1.1157718120796007,1,0,0,0,1,0,0.02321981424148607,2,4,0,0,0,1,2,0,1
ellen57,R092,18.44,148,Road,4.36,1,2025-05-28 06:59:02.485041,18.44,148,Road,5.16,0.8026030368759205,1,0,0,0,1,0,0.015432098765432096,4,6,1,0,0,0,2,0,1
john09,R044,6.81,59,Road,5.61,1,2025-05-28 08:27:48.578331,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,8,1,0,0,0,2,0,1
pedro57,R011,8.76,171,Road,4.85,3,2025-05-28 10:13:56.629668,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,10,1,0,0,0,2,0,1
debrasimmons,R094,11.45,17,Trail,5.37,1,2025-05-28 13:48:06.599623,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,13,0,1,0,0,2,0,1
adamseric,R085,7.16,126,Mixed,3.57,5,2025-05-28 16:54:17.072989,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,16,0,1,0,0,2,0,1
jenkinsdanielle,R052,7.86,294,Mixed,4.64,1,2025-05-28 18:07:51.273095,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,18,0,0,1,0,2,0,1
taylordavid,R021,17.3,62,Road,5.49,2,2025-05-29 02:14:13.830259,17.3,62,Road,4.08,0.35838150288996623,1,0,0,0,1,0,0.016393442622950817,1,2,0,0,0,1,3,0,1
brittany25,R007,15.62,82,Road,4.14,3,2025-05-29 17:18:36.787328,15.62,82,Road,3.94,0.524967989756386,1,0,0,0,1,0,0.01805054151624549,1,17,0,0,1,0,3,0,1
william19,R087,24.2,158,Road,4.86,1,2025-05-29 21:17:37.385154,24.2,158,Road,6.42,0.6528925619832012,1,0,0,0,1,0,0.011904761904761904,5,21,0,0,1,0,3,0,1
chernandez,R100,7.02,0,Trail,4.5,3,2025-05-29 22:42:17.218564,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,22,0,0,0,1,3,0,1
jenkinsdanielle,R059,11.53,18,Trail,5.0,2,2025-05-30 03:07:00.948612,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,3,0,0,0,1,4,0,1
jenkinsdanielle,R054,11.77,0,Road,4.52,2,2025-05-30 10:00:31.476904,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,10,1,0,0,0,4,0,1
festrada,R003,13.8,216,Road,4.77,3,2025-05-30 10:26:17.213132,13.8,216,Road,4.92,1.5652173913032135,1,0,0,0,1,0,0.020270270270270268,4,10,1,0,0,0,4,0,1
john09,R022,15.08,98,Road,4.13,3,2025-05-30 15:01:43.741051,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,15,0,1,0,0,4,0,1
pedro57,R034,15.13,0,Road,4.38,1,2025-05-30 15:48:11.897610,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,15,0,1,0,0,4,0,1
festrada,R048,1.36,14,Trail,3.68,1,2025-05-30 16:03:02.611063,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,16,0,1,0,0,4,0,1
adamseric,R077,8.23,0,Trail,4.0,4,2025-05-30 19:28:38.783714,8.23,0,Trail,1.36,0.0,1,0,0,0,1,0,0.032502708559046585,0,19,0,0,1,0,4,0,1
angela41,R031,10.04,204,Road,5.5,2,2025-05-31 01:05:51.519782,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,1,0,0,0,1,5,1,0
hermandavid,R055,16.18,67,Trail,5.13,3,2025-05-31 09:55:39.119473,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,9,1,0,0,0,5,1,0
brenda53,R085,7.16,126,Mixed,4.87,2,2025-05-31 11:33:28.977513,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,11,1,0,0,0,5,1,0
hermandavid,R089,22.45,266,Trail,5.06,1,2025-05-31 16:45:53.183837,22.45,266,Trail,7.15,1.1848552338524787,1,0,0,0,1,0,0.01279317697228145,9,16,0,1,0,0,5,1,0
gregoryramirez,R036,11.21,161,Road,4.76,1,2025-05-31 19:06:24.706359,11.21,161,Road,3.85,1.4362176627997891,1,0,0,0,1,0,0.02457002457002457,2,19,0,0,1,0,5,1,0
pleon,R041,6.93,142,Road,3.99,4,2025-05-31 19:13:26.262054,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,19,0,0,1,0,5,1,0
debrasimmons,R076,17.92,15,Trail,4.28,4,2025-06-01 00:16:32.215313,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,0,0,0,0,1,6,1,0
brittany42,R009,11.05,87,Trail,4.79,1,2025-06-01 13:26:12.831793,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,13,0,1,0,0,6,1,0
shermananne,R079,11.29,250,Road,5.54,1,2025-06-01 15:04:11.908770,11.29,250,Road,4.75,2.214348981397507,0,1,0,0,1,0,0.024410089503661515,4,15,0,1,0,0,6,1,0
velezjames,R045,5.3,84,Trail,4.55,3,2025-06-01 16:48:16.839667,5.3,84,Trail,1.9,1.584905660374368,1,0,0,0,0,1,0.047619047619047616,0,16,0,1,0,0,6,1,0
ewhitehead,R070,11.34,109,Trail,4.03,4,2025-06-01 16:52:49.504226,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,16,0,1,0,0,6,1,0
angela41,R058,14.42,38,Trail,5.04,1,2025-06-01 19:23:21.873441,14.42,38,Trail,3.26,0.26352288488192543,1,0,0,0,1,0,0.019455252918287938,0,19,0,0,1,0,6,1,0
pvargas,R087,24.2,158,Road,4.26,1,2025-06-02 02:01:42.006695,24.2,158,Road,6.42,0.6528925619832012,1,0,0,0,1,0,0.011904761904761904,5,2,0,0,0,1,0,0,1
